X,Y,FID,Species,Address,Notes,Season,Inspected,Alive,Leaning,TreeThere,Flag,Info,POINT_X,POINT_Y,Watered,GlobalID,CreationDa,Creator,EditDate,Editor,GlobalID_2,CreationDate,Creator_1,EditDate_1,Editor_1
773216.919046924,2956692.53405084,5213,GYMNOCLADUS DIOICUS 'ESPRESSO',"28 Garden St, Beacon Hill, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.066914,42.3605, ,{333fe90b-b4df-4539-9323-4b3657532af7},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,01426071-07fa-4760-a824-44f3b5951c62,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/06 20:00:06.512+00,110743_boston
778075.124225512,2927923.40228476,5214,MALUS 'ROYAL RAINDROPS',"187 Milton Dt, Dorchester, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0495011653,42.2814873058, ,{8a24530d-9a5a-41f1-b325-2c7819331373},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e598509e-0c44-4225-b634-7cd326e20421,2021/09/27 15:54:42.091+00,BostonGIS,2022/10/07 15:24:38.304+00,080967_boston
771876.192150957,2956039.00292708,5215,QUERCUS PHELLOS,"112 Pinckney St, Beacon Hill, MA",Remove damaged tree fence. Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0686,42.35842, ,{fe54b29e-4e91-473a-a42e-c19d7634c06b},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,67befe61-bf59-4fe4-9250-d4d1801c6aa8,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/06 18:26:14.689+00,110743_boston
773332.789373179,2956075.46126042,5216,QUERCUS BICOLOR,"30 Pinckney St, Beacon Hill, MA",Plant @ T. Re-set fence.,Spring 2021,Yes,Y,No,Yes, ,,-71.0686,42.35842, ,{bf31f58f-01ef-4cae-92fc-4e2d798d92ee},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2600d847-26cb-424a-8d42-f98b494bbb78,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/06 19:00:13.317+00,110743_boston
773496.851873179,2956111.0515382,5217,GINKGO BILOBA,"21 Pinckney St, Beacon Hill, MA",Remove small stump. Plant @ T,Spring 2021,Yes,Y,No,Yes, ,,-71.0686,42.35842, ,{596fe43f-4c98-4520-85f8-810d47147234},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,af9e4134-9042-45d3-baec-4876c03436ab,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/06 19:00:13.317+00,110743_boston
771928.323855087,2926324.37136209,5218,ACER GINNALA FLAME,"32 Pleasant Hill Ave, Dorchester, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0722452081,42.2771862998, ,{573bdb68-e3ee-4dff-a3b5-f7ebf0f13893},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,495d80fd-2908-41e9-b94a-6ac4d948a2b6,2021/09/27 15:54:42.091+00,BostonGIS,2022/10/04 18:15:03.769+00,080967_boston
773832.918781171,2958928.60322051,5219,GLEDITSIA TRI. INERMIS SKYLINE,"200 Nashua St, Downtown, MA",Plant @ T. Re-set grate. Tree 1 of 4.,Spring 2021,Yes,N,No,Y, , ,-71.0678961588,42.3668826275, ,{a4fd23a6-4589-4605-bba2-dcee263bdece},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c34824d7-53df-4d84-a9da-7c379a990787,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 16:26:25.036+00,080967_boston
773790.384058949,2958975.47822051,5220,GLEDITSIA TRI. INERMIS SKYLINE,"200 Nashua St, Downtown, MA",Plant @ T. Re-set grate. Tree 2 of 4.,Spring 2021,Yes,Y,No,Y, , ,-71.0678961588,42.3668826275, ,{c02a9dcb-14bf-47f1-b035-6b430b24ac93},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1103698c-fc13-431b-842c-8bc5b87d0da7,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 16:26:46.235+00,080967_boston
777541.658853755,2957921.86460389,5221,ULMUS AMERICANA 'VALLEY FORGE',"2 Atlantic Ave, Downtown, MA","Pit closest to parking lot driveway, Remove small stump. Plant @ T",Spring 2021,Yes,Y,No,Yes, ,,-71.0506959434,42.3570114159, ,{185f6302-a42a-4419-ba10-0f2538f4fad3},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,feed0bcc-2a47-469e-bb10-05b0a96901fc,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 17:03:21.924+00,080967_boston
773753.05767006,2959019.74905385,5222,GLEDITSIA TRI. INERMIS SKYLINE,"200 Nashua St, Downtown, MA",Plant @ T. Re-set grate. Tree 3 of 4.,Spring 2021,Yes,Y,No,Y, , ,-71.0678961588,42.3668826275, ,{9114abb1-abbb-4a6e-aa79-2f786ff2247e},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,bd01c29c-dd49-4241-afeb-da4747d97b3e,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 16:26:46.235+00,080967_boston
763437.597726345,2920959.52415217,5223,PRUNUS VIRGINIANA CANADA RED,"8 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 1 of 3,Spring 2021,Yes,N,No,Y, , ,-71.1037112079,42.2625773131, ,{529bc6b5-bca5-445e-8114-f706f53b2405},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,23090854-db25-4279-825c-691524b8a305,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:22:52.035+00,080967_boston
773182.615372255,2958749.21880106,5224,ULMUS AMERICANA 'VALLEY FORGE',"8 Whittier  Pl, Downtown, MA",Grind stump. Plant @ T. Reset grate. ON MARTHA RD. Tree 1 of 2.,Spring 2021,Yes,Y,No,Y, , ,-71.067122,42.365549, ,{d07855be-e9b3-41f5-bbcc-2534def0238d},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e516d684-58ac-40ab-9e73-b55927fe6af6,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 16:18:46.876+00,080967_boston
773129.663983367,2958762.23963439,5225,ULMUS AMERICANA 'VALLEY FORGE',"8 Whittier  Pl, Downtown, MA",Remove small dead tree. Plant @ T. Reset grate. ON MARTHA RD. Tree 2 of 2.,Spring 2021,Yes,Y,No,Y, , ,-71.067122,42.365549, ,{21d3baa7-1fb8-42c5-b25c-888912851596},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,e42ba50d-ec8e-41d2-b512-9dedb65e737a,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 16:18:46.876+00,080967_boston
763437.597726345,2920959.52415217,5226,ZELKOVA SERRATA 'MUSASHINO',"8 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 2 of 3,Spring 2021,Yes,N,No,Y, , ,-71.1037112079,42.2625773131, ,{1e27a026-2862-4ccd-b754-c80649ebf8ae},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,779c4897-8a12-4aee-a16a-1387633cf19b,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:22:52.035+00,080967_boston
773861.744010593,2953529.99376589,5227,GLEDITSIA TRI. INERMIS SKYLINE,"204 Tremont St, Downtown, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0620811534,42.3562601673, ,{9e3211ae-d60b-43a3-a214-085378548460},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,1827bf85-9922-4d73-8b76-c71d351a2736,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/12 17:38:00.085+00,080967_boston
763437.597726345,2920959.52415217,5228,PRUNUS VIRGINIANA CANADA RED,"8 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 3 of 3,Spring 2021,Yes,N,No,Y, , ,-71.1037112079,42.2625773131, ,{d731b10b-450c-4f72-9968-a7aa0ca515d2},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ac020cc5-dac2-4c9f-a190-606cd29cefa7,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:22:52.035+00,080967_boston
763394.369794428,2920941.10325725,5229,PRUNUS VIRGINIANA CANADA RED,"12 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 2 of 2.,Spring 2021,Yes,N,No,Y, , ,-71.1038712184,42.2625273151, ,{1524bc94-7d85-4e4c-98db-8630053cec0e},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,d0b6c66b-bc5e-412a-8226-69f87b3377e6,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:23:45.423+00,080967_boston
763394.369794428,2920941.10325725,5230,ZELKOVA SERRATA 'MUSASHINO',"12 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 1  of 2.,Spring 2021,Yes,Y,No,Y, , ,-71.1038712184,42.2625273151, ,{4f870dc3-3416-4536-8971-18f1df13cb4e},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,fcdea5dc-1573-4cff-b373-cec65f0ab8e7,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:23:33.521+00,080967_boston
763351.175327003,2920915.39727192,5231,ZELKOVA SERRATA 'MUSASHINO',"16 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 1 of 2.,Spring 2021,Yes,Y,No,Y, , ,-71.104031229,42.2624573262, ,{31dc5dad-5c9a-4000-97c3-3a772db69974},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,9029b30f-c40b-44d2-b88a-646ce99188ce,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:24:28.493+00,080967_boston
763351.175327003,2920915.39727192,5232,PRUNUS VIRGINIANA CANADA RED,"16 Coronado Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 2 of 2.,Spring 2021,Yes,N,No,Y, , ,-71.104031229,42.2624573262, ,{35284ad0-a369-43ee-b0ac-be82eada6c9a},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,84a9bac6-b049-4f53-a073-d8cc13208ab8,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:24:17.624+00,080967_boston
763528.075563759,2920712.12996192,5233,ACER RUBRUM SUN VALLEY,"16 Friendship Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 1 of 2.,Spring 2021,Yes,N,No,Y, , ,-71.1033812124,42.2618972893, ,{0034773c-5934-4232-9086-779b96166cbc},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,26646b96-b2e4-4124-8c4f-9c760ea095cc,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:28:24.674+00,080967_boston
763571.270031169,2920737.85136718,5234,ZELKOVA SERRATA 'MUSASHINO',"12 Friendship Rd, Hyde Park, MA",Plant @ T IN MEDIAN,Spring 2021,Yes,N,No,Y, , ,-71.1032212019,42.2619673201, ,{5f665110-dabe-4172-991e-e81b768101e6},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c67a9a6e-90a9-4802-b79a-a08cf29c790b,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:30:12.569+00,080967_boston
763528.075563759,2920712.12996192,5235,ZELKOVA SERRATA 'MUSASHINO',"16 Friendship Rd, Hyde Park, MA",Plant @ T IN MEDIAN. Tree 2 of 2.,Spring 2021,Yes,Y,No,Y, , ,-71.1033812124,42.2618972893, ,{7259d8f2-e541-4d74-ae74-6e9209ba07d1},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,11a26710-37e9-4d6f-bac4-c749845bf076,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:28:34.507+00,080967_boston
763482.16391018,2920690.0614365,5236,ACER RUBRUM SUN VALLEY,"20 Friendship Rd, Hyde Park, MA",Plant @ T IN MEDIAN,Spring 2021,Yes,Y,No,Y, , ,-71.1035511974,42.2618373168, ,{7163cbeb-88d5-4a38-98cc-ca2df64b0396},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,3264b3a9-a9ba-49c5-9880-d062bb36a33e,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:28:45.261+00,080967_boston
763444.391676009,2920664.3803855,5237,ZELKOVA SERRATA 'MUSASHINO',"24 Friendship Rd, Hyde Park, MA",Plant @ T IN MEDIAN,Spring 2021,Yes,Y,No,Y, , ,-71.1036911752,42.2617673279, ,{e837df7d-61d4-4e9f-915f-a9eaae6bb127},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,651280a8-4fc2-4c67-bd03-ef8177229ac1,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:28:02.721+00,080967_boston
763399.935728177,2920328.89221133,5238,GLEDITSIA TRI. INERMIS SKYLINE,"38 Hopewell Rd, Hyde Park, MA",Plant @ T IN MEDIAN,Spring 2021,Yes,Y,No,Y, , ,-71.1038611602,42.2608472883, ,{134bd76a-2331-4b86-9e83-b92d4d384e0d},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,2fe2ce9d-0788-4f14-833d-23a708cc322d,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:34:20.283+00,080967_boston
763556.334693596,2921036.60798751,5239,ZELKOVA SERRATA 'MUSASHINO',"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 1 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1032712418,42.2627873217, ,{124bb557-0500-439e-90e0-1f20a1ed8fb8},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ad3ce6ac-d7e7-48f2-be64-6eeb104d760c,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:32.117+00,080967_boston
763556.334693596,2921036.60798751,5240,PRUNUS VIRGINIANA CANADA RED,"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 2 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1032712418,42.2627873217, ,{8a6feec0-5c83-45fb-b26c-9e3bf1b1df05},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,40bda7f6-988f-499b-8d1c-a845e48e7395,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:32.117+00,080967_boston
763556.334693596,2921036.60798751,5241,ZELKOVA SERRATA 'MUSASHINO',"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 3 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1032712418,42.2627873217, ,{49e3f6b3-770c-4d82-866b-52569c1eb30b},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,4ca28eca-9c05-4658-8a72-35cf5cf519fc,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:32.117+00,080967_boston
763556.334693596,2921036.60798751,5242,ZELKOVA SERRATA 'MUSASHINO',"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 5of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1032712418,42.2627873217, ,{fbd0d8a8-433c-406c-9c9b-dd97b577781b},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b04d2dbb-b70e-4823-bba9-09f5e1736822,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:32.117+00,080967_boston
763556.334693596,2921036.60798751,5243,PRUNUS VIRGINIANA CANADA RED,"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 4 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1032712418,42.2627873217, ,{03fe97cf-9c97-45a0-991c-5ebdd03935fe},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,af9b2ece-3baf-4de9-8e1a-a52aac0f0c47,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:32.117+00,080967_boston
763556.334693596,2921036.60798751,5244,PRUNUS VIRGINIANA CANADA RED,"11 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 6 of 6.,Spring 2021,Yes,N,No,Y, , ,-71.1032712418,42.2627873217, ,{991da33d-0dd6-4373-b005-dcbc5b8e6650},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ab585190-fc00-4438-86bf-c45359c20322,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:20:44.247+00,080967_boston
763684.624791339,2920811.26034109,5245,MALUS 'GOLDEN RAINDROPS',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 1 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1028011847,42.2621673123, ,{13fb5cd1-449f-4a83-83ab-bbffc8e29bb8},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,b7f3e01e-cadf-4572-9d7d-9eac8e3c08e5,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:32:31.950+00,080967_boston
763684.624791339,2920811.26034109,5246,ZELKOVA SERRATA 'MUSASHINO',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 2 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1028011847,42.2621673123, ,{72f3a6ff-3eb0-492f-a076-449ce3e0b65e},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,59243669-6429-4da3-a016-5ec35332f66f,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:32:16.935+00,080967_boston
763684.624791339,2920811.26034109,5247,MALUS 'GOLDEN RAINDROPS',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 3 of 6.,Spring 2021,Yes,N,No,Y, , ,-71.1028011847,42.2621673123, ,{d39806b5-4bd2-4992-ae0b-595f22e6ca6b},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,6b0cae86-7d8c-4187-bbd6-968b2a57d9bf,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:32:05.560+00,080967_boston
763684.624791339,2920811.26034109,5248,ZELKOVA SERRATA 'MUSASHINO',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 4 of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1028011847,42.2621673123, ,{447b4c16-6520-4863-acc6-7fc3db178eb4},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,c01bfc48-eff2-4438-8af2-4a86c41b0eaa,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:31:53.892+00,080967_boston
763684.624791339,2920811.26034109,5249,MALUS 'GOLDEN RAINDROPS',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 5of 6.,Spring 2021,Yes,Y,No,Y, , ,-71.1028011847,42.2621673123, ,{9d82cea8-1b60-4475-b24c-9a7ba7a6e093},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,5fad7855-f29a-494f-aa4a-84815aef4723,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:31:03.501+00,080967_boston
763684.624791339,2920811.26034109,5250,ZELKOVA SERRATA 'MUSASHINO',"27 Osceola St, Hyde Park, MA",Plant @ T. IN MEDIAN.  ON SIDE. Tree 6 of 6.,Spring 2021,Yes,N,No,Y, , ,-71.1028011847,42.2621673123, ,{18e7a5fe-1ec0-4c7f-8b6b-7c817dda141a},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,bb7755e4-f9f9-4c2b-bfe9-41e0215f9b74,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:30:45.363+00,080967_boston
763761.017027006,2920680.4239886,5251,GLEDITSIA TRI. INERMIS SKYLINE,"41 Osceola St, Hyde Park, MA",Plant @ T IN MEDIAN ON SIDE,Spring 2021,Yes,N,No,Yes, ,,-71.1025212291,42.2618073096, ,{3dd910d4-d5b5-41af-bdc7-fa81fbb0354c},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a83c52b5-5da0-4f33-bd61-948d4f3036f0,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 18:33:39.170+00,080967_boston
764508.76007925,2942318.11915821,5252,TILIA TOMENTOSA 'STERLING SILVER',"55-73 Amory St, Jamaica Plain, MA",Pit adjacent to #51 Amory. Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0994767542,42.3208069812, ,{3220705e-968f-40ba-809e-3d360b20a3c8},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,7c0c5616-de17-4c17-beb2-c7e1a488422a,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/26 17:01:33.482+00,080967_boston
769540.286804889,2933196.96364532,5253,ACER GINNALA FLAME,"148 Harvard St, Mattapan, MA",Plant @ T.  ON SIDE (Bernard St.).,Spring 2021,Yes,Y,No,Y, , ,-71.0810612101,42.2961473383, ,{a3e6aab5-31cd-4aef-9c49-94ce45e65508},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a8f7ce31-1068-4fb9-a661-5cc2bbf32052,2021/09/27 15:54:42.091+00,BostonGIS,2022/10/06 17:41:56.154+00,080967_boston
760219.532288441,2929944.34077288,5254,MALUS 'GOLDEN RAINDROPS',"6 Quarley Rd, Jamaica Plain, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.1155312001,42.2874073183, ,{9d572e6f-c92b-4033-a857-f7c6c7f5ff2a},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,3e1bfdd4-bfac-4cc3-8136-e32e172d71e3,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/15 14:38:48.642+00,080967_boston
767827.626363877,2930054.09376323,5255,MALUS 'GOLDEN RAINDROPS',"10 Irma St, Mattapan, MA",Cut pit. Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0870014648,42.2873841842, ,{9c46a632-44b6-4c4e-89ea-0ff6ccb935f2},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a81af8bd-ce36-4772-a2b3-59e32ac2ad80,2021/09/27 15:54:42.091+00,BostonGIS,2022/10/06 16:50:09.197+00,080967_boston
764746.549504757,2940196.25142667,5256,QUERCUS RUBRA,"3086 Washington St, Jamaica Plain, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0985411662,42.3153473448, ,{b881098b-e6a3-4702-ad73-b6f084e87a7d},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ac5268b0-fe45-4485-bfe2-38145e29546b,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/23 18:36:38.149+00,080967_boston
768923.641216174,2934440.15565543,5257,GYMNOCLADUS DIOICUS 'ESPRESSO',"23 Page St, Mattapan, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0832011938,42.2994973335, ,{65cd7cf4-381f-4d4c-8c70-d6ea3e7b671d},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,26d8d9a5-5a58-489c-96c0-ea9a8fb77fee,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 17:20:50.517+00,080967_boston
769156.005908921,2934499.58893551,5258,QUERCUS ACUTISSIMA,"2 Page St, Mattapan, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0823412105,42.2996573021, ,{dbdb821d-9be1-4e21-9e58-f9e0198b5e84},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,a5f47117-be7e-4a3f-abe0-c8bf8cf6bd1d,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 17:20:50.517+00,080967_boston
770680.388470736,2940589.03068145,5259,MALUS 'GOLDEN RAINDROPS',"4 Beauford Ln, Roxbury, MA",Grind stump Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0765811666,42.3164473438, ,{1e2672e1-7f1b-4c69-8cf1-6d6e49a4778b},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,0c733b91-157a-43d3-8664-3e5b03bec945,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 16:40:41.021+00,080967_boston
761893.241235003,2946655.1906085,5260,ULMUS CARPINIFOLIA 'ACCOLADE',"824 Huntington Ave, Mission Hill, MA",Plant @ t,Spring 2021,Yes,N,No,N,N,do not plant ,-71.1089812457,42.3331073403, ,{375fa31e-ed5e-43ec-908a-7d43b6676c1c},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,24cf8184-f8a1-4eef-8ab0-6d9cc465caf5,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/23 16:27:03.381+00,080967_boston
768933.201892585,2938018.84502034,5261,QUERCUS BICOLOR,"455 Blue Hill Ave, Roxbury, MA",Plant @ T,Spring 2021,Yes,Y,No,Y, , ,-71.0831011977,42.3093173198, ,{509a3049-6cc3-40e9-955c-601520cacf70},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,ca12737b-1748-4a95-bded-f5f712f53d9d,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 16:59:03.707+00,080967_boston
768548.649840176,2937284.22247384,5262,QUERCUS BICOLOR,"525 Blue Hill Ave, Roxbury, MA",Plant @ T. Pit is in front of 517 (left side of church).,Spring 2021,Yes,Y,No,Y,N,,-71.0845360957,42.307306627, ,{e64f8812-03d1-4047-af03-1d1a654a4940},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,01591353-ae82-4920-97dd-367c8dcf76bf,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/29 17:05:41.263+00,080967_boston
767385.55144459,2938071.461713,5264,CARPINUS CAROLINIANA,"60 Brookledge St, Roxbury, MA",Plant @ T,Spring 2021,Yes,N,No,Y, , ,-71.0888218466,42.3094823176, ,{aa5ee989-aa09-4425-aab1-b5023ad6da3a},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,fd785470-7c22-4f13-bb30-d3f140977447,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/23 15:32:13.307+00,110743_boston
769271.034222171,2936420.68187809,5265,CELTIS OCCIDENTALIS,"80 Columbia Rd, Roxbury, MA",Plant @ T,Spring 2021,Yes,Y,No,Yes, ,,-71.0818812116,42.3049273399, ,{1b6652be-a370-4e3b-b566-4cfdcb092ac3},2021/09/17 00:00:00+00,BostonGIS,2021/09/27 00:00:00+00,BostonGIS,42279d8f-d4b2-41d7-8d58-054c5f6755c4,2021/09/27 15:54:42.091+00,BostonGIS,2022/09/01 14:05:26.319+00,mneilsen_boston
