pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,42.358154,-71.06831,Beacon Hill Boston 02108,2108,2,1.5,,0,2600
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #63 Boston 02108,2108,,1,,0,2000
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #64 Boston 02108,2108,,1,,0,2000
0,0.064,65.1,5.703,0,2.072,2.322,296478672,0,1,0,0.262,0.002,0,0,21,0,29,11,1827.4,2.322,0,0.716,46,23,2.552,0,0,0.008,4.369,0,0.385,0,0,0.253,0,2,6.687,42.357964,-71.05945,43 School St #1 Boston 02108,2108,2,1,,0,2300
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.358242,-71.06506,Beacon Hill Boston 02108,2108,,1,,0,1850
0,0,89.47,3.715,0,0.743,0,269677724,0,0,0,0,0,0,0,30,0,32,11,532.1,0,0,0.085,46,22,1.04,0,0,0,1.331,0,0.327,0,0,0,0,0,0,42.357246,-71.06,45 Province #PH1A Boston 02108,2108,3,4,2837,263.565811,35000
0,0.004,34.12,0.217,0,4.409,22.56,173725104,0,0,0,0,0,0,0,14,0,31,6,145,22.56,0,0,34,18,1.013,0,0,0.175,2.47,0,0.068,0.078,0.952,0,0,0,27.81,42.35684,-71.06867,19 Branch St #2 Boston 02108,2108,2,2,1400,130.0642,3695
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,42.35809,-71.0658,32 Mount Vernon St #1G Boston 02108,2108,,1,,0,2200
0,0.035,50.87,1.745,0,0.514,2.51,258957439,0,0,0,0,0,0,0,14,0,22,6,0,2.51,4.223,0,38,14,2.564,0,0,0.116,1.925,0,0.04,1.297,0,0,0,0,23.75,42.35807,-71.069046,2 Louisburg Sq Boston 02108,2108,2,1.5,,0,3000
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,768,71.349504,2200
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,570,52.95471,2400
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,Beacon Hill Boston 02108,2108,,1,,0,2050
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.35824,-71.06534,24 Mount Vernon St Boston 02108,2108,1,1,,0,2300
0,0.064,65.1,5.703,0,2.072,2.322,296478672,0,1,0,0.262,0.002,0,0,21,0,29,11,1827.4,2.322,0,0.716,46,23,2.552,0,0,0.008,4.369,0,0.385,0,0,0.253,0,2,6.687,42.35803,-71.06001,58 Tremont St #2 Boston 02108,2108,3,1,,0,2700
0,0.035,50.87,1.745,0,0.514,2.51,258957439,0,0,0,0,0,0,0,14,0,22,6,0,2.51,4.223,0,38,14,2.564,0,0,0.116,1.925,0,0.04,1.297,0,0,0,0,23.75,42.3581,-71.069336,93 Mount Vernon St Boston 02108,2108,2,2,900,83.6127,3200
0,0,0,0,0,0,0,10704800,0,0,0,0,0,0,0,5,0,7,0,260.9,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.252857,-71.11705,21 Beacon St #662 Boston 02108,2108,1,1,700,65.0321,2970
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,42.357105,-71.071106,20 Lime St #2 Boston 02108,2108,,1,450,41.80635,1925
0,0,37.65,1.242,0,0.694,0.02,216929815,0,0,0,0,0,0.804,0,35,0,34,12,965.3,0.02,9.99,0,56,24,0.016,0,0,0,9.59,0,1.123,0,0,0,0,0,24.04,42.355816,-71.06178,40 Winter St #304 Boston 02108,2108,4,2,,0,6000
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.35824,-71.06534,24 Mount Vernon St #300 Boston 02108,2108,1,1,526,48.866978,2250
0,0,89.47,3.715,0,0.743,0,269677724,0,0,0,0,0,0,0,30,0,32,11,532.1,0,0,0.085,46,22,1.04,0,0,0,1.331,0,0.327,0,0,0,0,0,0,42.357246,-71.06,45 Province St #2303 Boston 02108,2108,2,2,1317,122.353251,5500
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.358257,-71.064705,12 Mount Vernon St #1C Boston 02108,2108,2,1,,0,3800
0,0.004,21.7,7.778,0,0.178,7.972,15222635,0,0,0,0,0,0.106,0,6,0,12,0,0,7.972,2.858,0,17,0,3.109,0,0,0.017,3.797,0,1.45,0,0.01,0,0,0,28.66,42.301266,-71.07714,247 Washington St #1204 Boston 02108,2108,2,2,1000,92.903,3675
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.35824,-71.06534,24 Mount Vernon St #4 Boston 02108,2108,1,1,650,60.38695,2300
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.3579,-71.0638,36 Furnished Charles Boston 02108,2108,,1,600,55.7418,2950
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.358536,-71.06259,Beacon Hill Boston 02108,2108,,1,,0,1995
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.358242,-71.06506,Beacon Hill Boston 02108,2108,1,1,,0,2300
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,42.357105,-71.071106,Beacon Hill Boston 02108,2108,,1,450,41.80635,1950
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.35824,-71.06534,Beacon Hill Boston 02108,2108,1,1,,0,2300
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,Beacon Hill Boston 02108,2108,,1,,0,2000
0,0.005,11.29,5.07,0,0,0.298,84790141,0,0,0,0.661,0,0.09,0,0,0,33,8,0,0.298,17.96,0,43,20,0.093,0,0,0,2.768,0,0.201,0,0.44,0,0,0,49.75,42.356724,-71.06812,Beacon Hill Boston 02108,2108,2,2,1400,130.0642,5850
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,,0,2100
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,,0,2250
0,0,37.65,1.242,0,0.694,0.02,216929815,0,0,0,0,0,0.804,0,35,0,34,12,965.3,0.02,9.99,0,56,24,0.016,0,0,0,9.59,0,1.123,0,0,0,0,0,24.04,42.35548,-71.06084,Downtown Boston Boston 02108,2108,1,1,,0,2850
0,0,37.65,1.242,0,0.694,0.02,216929815,0,0,0,0,0,0.804,0,35,0,34,12,965.3,0.02,9.99,0,56,24,0.016,0,0,0,9.59,0,1.123,0,0,0,0,0,24.04,42.355816,-71.06178,40 Winter St #402 Boston 02108,2108,3,2,,0,4700
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,Beacon Hill Boston 02108,2108,,1,,0,2100
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,42.355778,-71.0724,93 Beacon St #3 Boston 02108,2108,,1,500,46.4515,2000
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,42.355778,-71.0724,93 Beacon St Boston 02108,2108,2,1.5,1100,102.1933,3300
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,42.35793,-71.06789,74 Mount Vernon St #MM2 Boston 02108,2108,1,1,730,67.81919,2990
0,0.035,50.87,1.745,0,0.514,2.51,258957439,0,0,0,0,0,0,0,14,0,22,6,0,2.51,4.223,0,38,14,2.564,0,0,0.116,1.925,0,0.04,1.297,0,0,0,0,23.75,42.357758,-71.06894,96 Mount Vernon #5 Boston 02108,2108,4,3.5,9999,928.937097,7000
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #MM36 Boston 02108,2108,,1,,0,1850
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #MM22 Boston 02108,2108,,1,,0,2050
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #MM24 Boston 02108,2108,,1,,0,1800
0,0,0,0,0,0,0,10704800,0,0,0,0,0,0,0,5,0,7,0,260.9,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.252857,-71.11705,Hyde Park Boston 02108,2108,1,1,,0,2600
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,42.35814,-71.0659,Beacon Hill Boston 02108,2108,,1,,0,2250
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,130 Bowdoin St #805 Boston 02108,2108,1,1,606,56.299218,2175
0,0,0,0,0,0,0,14580931,0,0,0,0,0,0,0,6,0,11,1,67.7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.297344,-71.07283,407 Washington St Boston 02108,2108,3,1,,0,4400
0,0.035,50.87,1.745,0,0.514,2.51,258957439,0,0,0,0,0,0,0,14,0,22,6,0,2.51,4.223,0,38,14,2.564,0,0,0.116,1.925,0,0.04,1.297,0,0,0,0,23.75,42.358063,-71.06974,97 Mount Vernon St #34 Boston 02108,2108,1,1,600,55.7418,3000
0,0,0,0,0,0,0,10704800,0,0,0,0,0,0,0,5,0,7,0,260.9,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.252857,-71.11705,21 Beacon St #9E Boston 02108,2108,1,1,,0,2900
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,42.357105,-71.071106,20 Lime St #45 Boston 02108,2108,2,1.5,,0,3500
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,130 Bowdoin St #MM805 Boston 02108,2108,1,1,630,58.52889,2000
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,130 Bowdoin St #604 Boston 02108,2108,1,1,,0,2175
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35851,-71.062584,144 Bowdoin St #M11 Boston 02108,2108,,1,,0,1850
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,,0,2100
0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64,42.303974,-71.07125,Dorchester Boston 02108,2108,1,1,,0,2200
0,0.035,50.87,1.745,0,0.514,2.51,258957439,0,0,0,0,0,0,0,14,0,22,6,0,2.51,4.223,0,38,14,2.564,0,0,0.116,1.925,0,0.04,1.297,0,0,0,0,23.75,42.358063,-71.06974,97 Mount Vernon St Boston 02108,2108,1,1,1068,99.220404,3000
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,42.358234,-71.06547,Beacon Hill Boston 02108,2108,,1,,0,1850
0,0,78.58,2.886,0,1.597,0.069,320842900,0,0,0,0,0,0,0,4,0,32,12,1791.75,0.069,0,0.178,54,24,3.701,0,0,0,2.011,0,0.357,0,0,0.015,0,0,2.666,42.35841,-71.06197,15 Beacon St #1010 Boston 02108,2108,2,2,,0,2500
0,0.004,34.12,0.217,0,4.409,22.56,173725104,0,0,0,0,0,0,0,14,0,31,6,145,22.56,0,0,34,18,1.013,0,0,0.175,2.47,0,0.068,0.078,0.952,0,0,0,27.81,42.356266,-71.07004,70 Beacon St #5 Boston 02108,2108,2,2,4035,374.863605,5200
0,0.064,65.1,5.703,0,2.072,2.322,296478672,0,1,0,0.262,0.002,0,0,21,0,29,11,1827.4,2.322,0,0.716,46,23,2.552,0,0,0.008,4.369,0,0.385,0,0,0.253,0,2,6.687,42.358288,-71.05758,1 Devonshire Pl Boston 02109,2109,1Bedroom,1,700,65.0321,2935
0,0.064,65.1,5.703,0,2.072,2.322,296478672,0,1,0,0.262,0.002,0,0,21,0,29,11,1827.4,2.322,0,0.716,46,23,2.552,0,0,0.008,4.369,0,0.385,0,0,0.253,0,2,6.687,42.358288,-71.05758,1 Devonshire Pl Boston 02109,2109,2Bedrooms,2,900,83.6127,3590
0,0.064,65.1,5.703,0,2.072,2.322,296478672,0,1,0,0.262,0.002,0,0,21,0,29,11,1827.4,2.322,0,0.716,46,23,2.552,0,0,0.008,4.369,0,0.385,0,0,0.253,0,2,6.687,42.358288,-71.05758,1 Devonshire Pl Boston 02109,2109,3Bedrooms,2,2218,206.058854,11080
0,0,0,0,0,0,0,67154587,0,0,0,0,0,0,0,3,0,10,4,211.3,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42.362194,-71.051796,145 Commercial St Boston 02109,2109,1Bedroom,1,680,63.17404,2700
0,0,0,0,0,0,0,67154587,0,0,0,0,0,0,0,3,0,10,4,211.3,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42.362194,-71.051796,145 Commercial St Boston 02109,2109,2Bedrooms,1,1180,109.62554,3600
0,0,58.24,1.238,0,0,0.001,115347100,0,3,0,0.123,0,0,0,7,0,20,9,238,0.001,0.003,0.024,39,15,0,0,0,0,13.85,0,0.124,0.043,0,0,0.028,9,7.956,42.361675,-71.053185,90 Commercial St #1A Boston 02109,2109,1,1,780,72.46434,2650
0,0,54.9,5.716,0,1.493,0.68,66354720,0,0,0,0,0,0,0,3,0,9,5,155.5,0.68,0.05,0,19,4,5.245,0,0,0,1.795,0,0.065,0,0,0,0,0,18.54,42.367596,-71.054306,16 Foster St #3NICE Boston 02109,2109,1,1,,0,1799
0.138,0,66.44,1.226,0,18.67,2.212,89909859,0,0,0,0.007,0,0,0,14,0,12,6,372.3,2.212,0.161,0,30,6,0.848,0,0,0,1.765,0.006,0.121,0.088,0,0.036,0,1,1.743,42.36499,-71.052605,23 Clark St #5 Boston 02109,2109,1,1,600,55.7418,2400
0,0,58.24,1.238,0,0,0.001,115347100,0,3,0,0.123,0,0,0,7,0,20,9,238,0.001,0.003,0.024,39,15,0,0,0,0,13.85,0,0.124,0.043,0,0,0.028,9,7.956,42.362057,-71.053246,North End Boston 02109,2109,2,1,1200,111.4836,3000
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.365963,-71.051926,North End Boston 02109,2109,1,1,,0,1500
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.36513,-71.05145,300 Commercial St #207 Boston 02109,2109,1,1,754,70.048862,2700
0,0,66.35,0.067,0,4.648,12.05,76706551,0,0,0,0,0,0.078,0,14,0,15,7,188.3,12.05,0.187,0,31,15,0.043,0,0,0,0.513,0,0.074,0,0,0,0,2,10.1,42.362694,-71.052284,166 Commercial St #1R Boston 02109,2109,1,1,735,68.283705,2600
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.366074,-71.05176,39 Salutation St #4B Boston 02109,2109,2,1.5,1100,102.1933,3400
0.138,0,66.44,1.226,0,18.67,2.212,89909859,0,0,0,0.007,0,0,0,14,0,12,6,372.3,2.212,0.161,0,30,6,0.848,0,0,0,1.765,0.006,0.121,0.088,0,0.036,0,1,1.743,42.36648,-71.05226,16 Battery St #G Boston 02109,2109,2,1,,0,2400
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.366226,-71.05108,357 Commercial St #12 Boston 02109,2109,1,1,716,66.518548,1800
0,0,54.9,5.716,0,1.493,0.68,66354720,0,0,0,0,0,0,0,3,0,9,5,155.5,0.68,0.05,0,19,4,5.245,0,0,0,1.795,0,0.065,0,0,0,0,0,18.54,42.36752,-71.05388,472 Commercial St #4 Boston 02109,2109,1,1,475,44.128925,1800
0,0,0,0,0,0,0,67154587,0,0,0,0,0,0,0,3,0,10,4,211.3,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42.36414,-71.05193,45 Fleet St #5A Boston 02109,2109,1,1,464,43.106992,2200
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.36596,-71.05202,7 Powers Ct Boston 02109,2109,1,1,,0,1500
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St #26 Boston 02109,2109,1,1,650,60.38695,3100
0,0,58.24,1.238,0,0,0.001,115347100,0,3,0,0.123,0,0,0,7,0,20,9,238,0.001,0.003,0.024,39,15,0,0,0,0,13.85,0,0.124,0.043,0,0,0.028,9,7.956,42.362106,-71.053185,99 Fulton St #26 Boston 02109,2109,2,1,887,82.404961,2500
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.36652,-71.05189,North End Boston 02109,2109,,1,380,35.30314,2650
0,0,66.35,0.067,0,4.648,12.05,76706551,0,0,0,0,0,0.078,0,14,0,15,7,188.3,12.05,0.187,0,31,15,0.043,0,0,0,0.513,0,0.074,0,0,0,0,2,10.1,42.36304,-71.05275,North End Boston 02109,2109,2,2,1240,115.19972,4300
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St Boston 02109,2109,4,4,2300,213.6769,6000
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St #701 Boston 02109,2109,1,1,700,65.0321,2600
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St #51 Boston 02109,2109,1,1,,0,2595
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St #501 Boston 02109,2109,1,1,700,65.0321,2500
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,42.357876,-71.05435,120 Milk St #802 Boston 02109,2109,2,2,1150,106.83845,3000
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.366226,-71.05108,357 Commercial St #408 Boston 02109,2109,2,1,900,83.6127,2950
0,0,54.9,5.716,0,1.493,0.68,66354720,0,0,0,0,0,0,0,3,0,9,5,155.5,0.68,0.05,0,19,4,5.245,0,0,0,1.795,0,0.065,0,0,0,0,0,18.54,42.367596,-71.054306,16 Foster St #3216 Boston 02109,2109,1,1,,0,1800
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.366226,-71.05108,357 Commercial St #610 Boston 02109,2109,2,1.5,905,84.077215,3500
0.185,0,82.45,4.854,0,0.547,0,630173503,0,0,0,0,0,0,0,13,0,28,10,331.6,0,0,0,44,20,5.759,0,0,0,4.84,0,0.108,0,0,0,0,2,0,42.358784,-71.05696,10 Devonshire St Boston 02109,2109,2,2,1300,120.7739,3865
0.138,0,66.44,1.226,0,18.67,2.212,89909859,0,0,0,0.007,0,0,0,14,0,12,6,372.3,2.212,0.161,0,30,6,0.848,0,0,0,1.765,0.006,0.121,0.088,0,0.036,0,1,1.743,42.36648,-71.05226,16 Battery St #54 Boston 02109,2109,2,1,,0,2400
0,0,66.35,0.067,0,4.648,12.05,76706551,0,0,0,0,0,0.078,0,14,0,15,7,188.3,12.05,0.187,0,31,15,0.043,0,0,0,0.513,0,0.074,0,0,0,0,2,10.1,42.36277,-71.05315,100 Fulton St #4C Boston 02109,2109,1,1,598,55.555994,2500
0.185,0,82.45,4.854,0,0.547,0,630173503,0,0,0,0,0,0,0,13,0,28,10,331.6,0,0,0,44,20,5.759,0,0,0,4.84,0,0.108,0,0,0,0,2,0,42.35933,-71.05491,126 State St #403 Boston 02109,2109,2,2.5,995,92.438485,3350
0.185,0,82.45,4.854,0,0.547,0,630173503,0,0,0,0,0,0,0,13,0,28,10,331.6,0,0,0,44,20,5.759,0,0,0,4.84,0,0.108,0,0,0,0,2,0,42.35933,-71.05491,126 State St #402 Boston 02109,2109,1,1,600,55.7418,2350
0,0.014,75.12,2.219,0,5.286,1.663,24922000,0,0,0.018,0,0,0,0.292,2,0,9,4,326.1,1.663,0,0,23,5,0.893,0,0,0.06,0.93,0,0.246,0,0,0,0,0,9.699,42.366226,-71.05108,357 Commercial St #703M Boston 02109,2109,2,1.5,,0,2700
